Running 3PK...
SOLNP+--> The user does not provided gradient function of cost in the fun structure. 
SOLNP+--> SOLNP uses zero-order method instead.
SOLNP+--> Iteration 1: obj = 4.2158e+03, infeasibility = 0.0000e+00
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 151: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 152: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 153: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 154: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 155: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 156: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 157: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 158: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 159: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 160: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 161: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 162: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 163: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 164: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 165: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 166: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 167: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 168: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 169: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 170: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 171: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 172: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 173: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 174: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 175: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 176: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 177: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 178: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 179: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 180: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 181: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 182: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 183: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 184: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 185: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 186: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 187: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 188: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 189: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 190: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 191: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 192: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 193: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 194: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 195: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 196: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 197: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 198: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 199: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 200: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 201: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 202: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 203: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 204: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 205: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 206: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 207: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 208: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 209: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 210: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 211: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 212: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 213: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 214: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 215: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 216: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 217: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 218: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 219: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 220: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 221: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 222: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 223: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 224: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 225: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 226: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 227: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 228: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 229: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 230: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 231: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 232: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 233: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 234: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 235: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 236: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 237: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
